1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Gender,Age,Personal_Income,Financial_Situation,Bill_Payments,Education,Credit_Debt,Additional_Income_Private_Investment,Additional_Income_Property,Additional_Income_Business_Ownership,Additional_Income_Retirement_Plan,Loss_Awareness,Loss_Intuition,Country,Duration_in_seconds,Language,Sample,Duration_Minutes,YoB,Awareness_of_Loss_Aversion,Financial_Stress,Presentation_Order,Contrast_1_2,Contrast_3_4,Contrast_7_8,Contrast_3_7,Contrast_4_8,Contrast_5_9,Contrast_6_10,Contrast_16_17,Contrast_4_11,Contrast_5_6,Contrast_9_10,Contrast_12_13,Contrast_14_15
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Male,33,15600.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Masters,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,464,English,Direct,7.733333333333333,1986,3,,17|8|2|4|14|18|9|10|16|6|12|1|13|3|15|11|5|7,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Female,20,8000.0,Became much worse,I had to take on a lot of debt to pay bills last month,Vocational school,I pay off much of the balance,0,0,0,0,1,,UK,358,English,Direct,5.966666666666667,1999,1,,13|5|6|1|14|18|17|12|4|15|11|9|7|3|16|10|8|2,EUT + PT,EUT + PT,Neither,EUT + PT,Neither,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,PT
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Female,46,5600.0,Became a little worse,I paid everything but saved nothing,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,1,,UK,4195,English,Direct,69.91666666666667,1973,1,,11|5|14|12|1|18|3|4|10|7|15|17|16|2|13|9|8|6,EUT + PT,PT,PT,PT,PT,PT,Neither,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,PT
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Male,24,35000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I pay off any balances every month,0,1,0,0,1,,UK,326,English,Direct,5.433333333333334,1995,1,,1|6|15|3|16|18|8|2|11|13|9|12|7|4|17|10|14|5,PT,EUT + PT,Neither,Neither,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT,EUT + PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Male,28,33000.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Masters,I pay off much of the balance,0,0,0,0,0,0.0,UK,398,English,Direct,6.633333333333334,1991,4,,9|3|2|16|4|18|7|12|10|5|13|6|11|8|15|17|14|1,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Female,34,21600.0,Has not changed,"I paid everything, saved some, and paid down other debts",,I pay off much of the balance,0,0,0,0,0,1.0,UK,241,English,Direct,4.016666666666667,1985,3,,14|15|4|9|16|18|7|10|3|17|8|6|12|2|11|13|5|1,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,Neither,EUT + PT,PT,EUT + PT,PT,PT
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Female,24,1600.0,Became a little better,I paid everything and saved some,University Masters,I never purchase anything on credit or take on debt,0,0,0,0,0,0.0,UK,316,English,Direct,5.266666666666667,1995,4,,13|1|12|9|5|18|7|10|16|4|8|14|11|3|6|15|2|17,PT,EUT + PT,PT,PT,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Female,32,17000.0,Became a little better,I paid everything and saved some,University Undergraduate,I make the minimum payment and the interest is charged,0,0,0,0,0,1.0,UK,504,English,Direct,8.4,1987,3,,16|7|2|1|4|18|9|10|11|6|12|14|8|5|13|15|3|17,PT,EUT + PT,PT,PT,EUT + PT,PT,PT,Neither,EUT + PT,PT,PT,PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Female,32,25000.0,Has not changed,I paid everything and saved some,University MBA,I pay off any balances every month,0,0,0,0,0,1.0,UK,399,English,Direct,6.65,1987,3,,12|15|4|16|2|18|17|14|1|9|7|5|8|10|3|11|13|6,EUT + PT,PT,Neither,EUT + PT,EUT + PT,PT,PT,PT,PT,PT,PT,EUT + PT,PT
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,29,26000.0,Became a little worse,"I paid everything, saved some, and paid down other debts",,I pay off any balances every month,0,0,0,1,0,1.0,UK,548,English,Direct,9.133333333333333,1990,3,,3|4|13|10|14|18|16|12|7|9|1|11|15|8|5|2|17|6,Neither,PT,PT,PT,PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Female,29,6000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",University MBA,I pay off any balances every month,0,0,0,0,0,0.0,UK,421,English,Direct,7.016666666666667,1990,4,,11|6|8|1|3|18|2|5|15|9|10|17|12|16|13|7|4|14,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Male,38,15000.0,Became a little better,I paid everything but saved nothing,Vocational school,I make the minimum payment and the interest is charged,0,0,0,0,0,1.0,UK,457,English,Direct,7.616666666666666,1981,3,,5|15|4|2|14|18|10|6|3|7|9|8|1|11|17|13|12|16,EUT + PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Male,41,18000.0,Became a little better,"I paid everything, saved some, and paid down other debts",Vocational school,I pay off any balances every month,0,0,0,0,0,1.0,UK,529,English,Direct,8.816666666666666,1978,3,,17|7|15|4|6|18|12|16|13|9|8|10|5|11|3|2|1|14,PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT,Neither,PT
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Female,33,24568.0,Has not changed,I paid everything and saved some,University Undergraduate,I pay off any balances every month,0,0,0,1,0,1.0,UK,273,English,Direct,4.55,1986,3,,11|10|14|4|16|18|17|2|13|6|8|3|12|1|7|15|5|9,PT,EUT + PT,PT,EUT + PT,PT,PT,PT,PT,EUT + PT,PT,PT,EUT + PT,EUT + PT
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Female,61,15000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I pay off much of the balance,1,0,0,0,0,1.0,UK,359,English,Direct,5.983333333333333,1958,3,,2|13|3|16|1|18|17|10|7|9|4|5|12|6|14|8|15|11,EUT + PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,PT,PT,PT,PT,EUT + PT,PT,EUT + PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Male,35,40000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University MBA,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,332,English,Direct,5.533333333333333,1984,3,,3|12|13|2|11|18|10|9|15|6|8|5|17|4|7|14|1|16,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT,EUT + PT
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Female,20,8000.0,Became a little better,I paid everything but saved nothing,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,1,,UK,301,English,Direct,5.016666666666667,1999,1,,11|16|9|2|10|18|3|8|17|5|6|12|4|15|7|1|13|14,EUT + PT,PT,PT,PT,PT,EUT + PT,EUT + PT,EUT + PT,PT,PT,Neither,EUT + PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Male,38,27000.0,Became a little worse,"Everything is paid off and I have enough to save, invest, or spend freely",,I never purchase anything on credit or take on debt,0,0,0,1,1,,UK,408,English,Direct,6.8,1981,1,,5|11|9|3|7|18|12|10|16|8|4|2|1|6|14|15|17|13,EUT + PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,Neither,PT
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Male,45,36000.0,Became much better,"Everything is paid off and I have enough to save, invest, or spend freely",University MBA,I make the minimum payment and the interest is charged,0,1,0,0,0,1.0,UK,317,English,Direct,5.283333333333333,1974,3,,9|15|2|10|16|18|17|13|4|8|1|3|6|11|7|5|12|14,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Male,25,15420.0,Became a little worse,"I paid everything, saved some, and paid down other debts",University Masters,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,617,English,Direct,10.283333333333333,1994,3,,14|17|11|9|13|18|12|2|15|7|1|5|10|3|4|16|8|6,EUT + PT,PT,PT,PT,PT,EUT + PT,EUT + PT,PT,PT,PT,Neither,EUT + PT,PT
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Female,31,41000.0,Became a little better,"I paid everything, saved some, and paid down other debts",University MBA,I pay off any balances every month,0,0,0,1,0,1.0,UK,511,English,Direct,8.516666666666667,1988,3,,4|6|15|7|9|18|17|10|2|5|13|1|8|14|11|12|3|16,PT,EUT + PT,PT,PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT,PT,PT
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Male,24,22000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I pay off any balances every month,0,0,1,0,1,,UK,481,English,Direct,8.016666666666667,1995,1,,1|12|15|6|11|18|13|4|10|16|14|9|2|5|3|8|17|7,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,Neither,PT,PT,EUT + PT,EUT + PT,PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,23,21000.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Masters,I pay off any balances every month,0,0,0,0,0,1.0,UK,441,English,Direct,7.35,1996,3,,5|13|2|10|16|18|15|12|9|11|8|17|1|14|3|7|6|4,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Male,32,32000.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Masters,I pay off much of the balance,1,0,0,0,1,,UK,474,English,Direct,7.9,1987,1,,10|14|3|9|11|18|15|1|16|13|5|7|8|4|2|17|12|6,Neither,Neither,PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,Neither,EUT + PT,EUT + PT,PT,PT
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,22,0.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",Vocational school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,525,English,Direct,8.75,1997,3,,4|14|3|7|11|18|5|16|6|2|13|12|1|8|10|15|9|17,PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Male,43,40000.0,Has not changed,"I paid everything, saved some, and paid down other debts",University Masters,I pay off any balances every month,1,0,0,0,0,1.0,UK,513,English,Direct,8.55,1976,3,,13|10|9|16|15|18|17|11|1|12|6|3|8|5|4|7|14|2,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT,PT
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Female,25,18000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University MBA,I pay off any balances every month,1,0,0,0,0,1.0,UK,354,English,Direct,5.9,1994,3,,5|10|14|17|8|18|4|7|11|6|9|13|12|1|16|15|3|2,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,PT
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Male,26,14440.0,Became a little better,I paid everything and saved some,Vocational school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,309,English,Direct,5.15,1993,3,,13|11|10|9|3|18|7|1|16|4|6|2|17|14|15|5|8|12,EUT + PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,Neither,PT
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Male,29,37900.0,Has not changed,"I paid everything, saved some, and paid down other debts",University MBA,I pay off any balances every month,1,0,0,0,0,1.0,UK,342,English,Direct,5.7,1990,3,,12|6|7|1|16|18|13|3|2|4|5|8|9|14|11|15|17|10,EUT + PT,EUT + PT,Neither,EUT + PT,Neither,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Male,30,20000.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Masters,I pay off any balances every month,1,0,0,0,0,1.0,UK,628,English,Direct,10.466666666666667,1989,3,,12|14|4|7|8|18|15|10|13|11|9|1|2|17|6|16|3|5,PT,PT,EUT + PT,EUT + PT,PT,PT,Neither,PT,EUT + PT,EUT + PT,EUT + PT,PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Female,23,14000.0,Became a little worse,I paid everything but saved nothing,Vocational school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,501,English,Direct,8.35,1996,3,,11|12|3|5|4|18|14|13|15|17|6|16|10|2|1|9|8|7,PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,Neither,PT,PT,EUT + PT,PT,EUT + PT
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Female,49,5500.0,Has not changed,I paid everything and saved some,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,99138,English,Direct,1652.3,1970,3,,13|2|7|14|5|18|16|15|3|4|17|1|12|8|11|9|10|6,PT,EUT + PT,EUT + PT,PT,Neither,PT,EUT + PT,Neither,EUT + PT,PT,EUT + PT,EUT + PT,PT
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Female,50,14000.0,Has not changed,I paid everything and saved some,University Undergraduate,I pay off any balances every month,0,0,0,0,1,,UK,563,English,Direct,9.383333333333333,1969,1,,8|3|14|10|7|18|9|11|12|5|6|17|4|15|1|2|16|13,PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,Neither,EUT + PT,PT,EUT + PT,PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Male,35,62000.0,Became a little better,"I paid everything, saved some, and paid down other debts",Vocational school,I pay off any balances every month,1,1,0,0,0,1.0,UK,409,English,Direct,6.816666666666666,1984,3,,15|4|3|16|8|18|12|7|9|13|5|14|1|2|17|11|10|6,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,PT,PT,PT,PT,EUT + PT,EUT + PT,PT
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Male,40,71300.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University MBA,I never purchase anything on credit or take on debt,1,0,0,1,1,,UK,17153,English,Direct,285.8833333333333,1979,1,,14|16|15|3|10|18|2|11|13|12|6|9|17|5|8|4|1|7,Neither,EUT + PT,EUT + PT,PT,Neither,PT,EUT + PT,Neither,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,19,0.0,Has not changed,I paid everything and saved some,Vocational school,I pay off any balances every month,0,0,0,0,0,1.0,UK,194,English,Direct,3.2333333333333334,2000,3,,16|4|17|13|1|18|9|15|14|7|8|10|2|5|12|3|6|11,EUT + PT,EUT + PT,EUT + PT,PT,Neither,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Male,24,19000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,996,English,Direct,16.6,1995,3,,17|8|2|1|16|18|12|14|3|5|4|7|6|13|10|11|15|9,EUT + PT,PT,Neither,EUT + PT,EUT + PT,PT,PT,PT,PT,PT,PT,Neither,Neither
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Female,30,45000.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Masters,I pay off any balances every month,1,0,0,1,0,1.0,UK,263,English,Direct,4.383333333333334,1989,3,,9|12|8|17|16|18|15|2|3|14|6|4|10|1|7|5|13|11,EUT + PT,EUT + PT,PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Male,18,0.0,Has not changed,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,298,English,Direct,4.966666666666667,2001,3,,15|11|5|4|12|18|13|1|8|7|2|6|10|16|14|9|17|3,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Male,20,4000.0,Became much better,"Everything is paid off and I have enough to save, invest, or spend freely",Vocational school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,276,English,Direct,4.6,1999,3,,8|6|11|3|17|18|14|2|5|9|12|15|1|7|10|16|4|13,PT,EUT + PT,EUT + PT,PT,Neither,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Male,35,26000.0,Has not changed,"I paid everything, saved some, and paid down other debts",University Masters,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,519,English,Direct,8.65,1984,3,,6|10|16|2|12|18|7|5|8|15|3|9|4|11|13|1|17|14,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Male,32,30000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I pay off any balances every month,1,0,0,0,0,1.0,UK,330,English,Direct,5.5,1987,3,,15|12|7|16|13|18|17|8|4|14|10|2|11|5|9|1|6|3,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT,EUT + PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Female,34,20000.0,Has not changed,"I paid everything, saved some, and paid down other debts",University Masters,I pay off any balances every month,0,0,0,0,0,1.0,UK,19652,English,Direct,327.53333333333336,1985,3,,15|1|2|12|14|18|10|8|6|13|9|17|16|11|7|3|4|5,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT,EUT + PT
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Male,39,35000.0,Has not changed,"I paid everything, saved some, and paid down other debts",University MBA,I pay off much of the balance,0,0,0,1,0,1.0,UK,367,English,Direct,6.116666666666666,1980,3,,1|2|14|16|6|18|4|3|8|13|10|7|12|5|9|11|15|17,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT,PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,14533.0,Became a little worse,I paid everything but saved nothing,University MBA,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,600,English,Direct,10.0,1996,3,,10|5|8|15|1|18|12|3|11|17|16|6|4|14|2|13|7|9,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Female,26,18000.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Masters,I pay off much of the balance,0,0,0,0,0,0.0,UK,290,English,Direct,4.833333333333333,1993,4,,7|11|15|4|13|18|16|17|3|5|14|10|2|1|6|9|12|8,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Male,35,25000.0,Became a little better,I paid everything but saved nothing,Secondary school,I make the minimum payment and the interest is charged,0,0,0,0,1,,UK,251,English,Direct,4.183333333333334,1984,1,,6|3|8|11|4|18|5|2|1|15|14|7|10|16|9|17|12|13,PT,EUT + PT,EUT + PT,PT,Neither,PT,Neither,PT,EUT + PT,EUT + PT,EUT + PT,PT,PT
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Female,21,0.0,Became a little worse,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,453,English,Direct,7.55,1998,3,,10|16|4|12|15|18|7|3|17|1|2|6|11|5|14|9|13|8,EUT + PT,Neither,EUT + PT,EUT + PT,Neither,EUT + PT,Neither,EUT + PT,Neither,Neither,EUT + PT,EUT + PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Female,29,26000.0,Has not changed,"I paid everything, saved some, and paid down other debts",University MBA,I pay off much of the balance,0,0,0,0,0,1.0,UK,371,English,Direct,6.183333333333334,1990,3,,15|6|5|4|17|18|11|14|2|8|7|9|13|1|12|10|3|16,PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT,PT,PT,EUT + PT,PT
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Other,48,14317.0,Has not changed,I paid everything but saved nothing,University MBA,I never purchase anything on credit or take on debt,1,0,0,0,0,1.0,UK,314,English,Direct,5.233333333333333,1971,3,,15|3|2|12|5|18|7|8|6|10|11|16|1|9|4|17|14|13,PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,Neither,EUT + PT,Neither,Neither,EUT + PT,EUT + PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Male,21,33700.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University Undergraduate,I pay off any balances every month,1,0,1,0,0,1.0,UK,437,English,Direct,7.283333333333333,1998,3,,2|13|12|4|5|18|17|7|16|10|1|9|11|14|8|15|6|3,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,Neither,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Female,28,33000.0,Became a little better,I paid everything and saved some,University Masters,I pay off any balances every month,0,0,0,0,0,0.0,UK,492,English,Direct,8.2,1991,4,,7|13|17|12|15|18|11|16|5|6|2|4|8|3|10|9|1|14,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Male,52,20000.0,Has not changed,I paid everything but saved nothing,University MBA,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,UK,456,English,Direct,7.6,1967,3,,10|6|3|13|1|18|14|12|17|11|15|5|8|7|16|9|2|4,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,Neither,EUT + PT,EUT + PT,EUT + PT,Neither,EUT + PT,PT
